author,genre,imgURL,old_price,price,title
Hòa Nhân,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/m/a/maubiasach_1_4.jpg,899.000,629.300,Bộ Hộp Gỗ Tứ Thư Lãnh Đạo
Dr Craig Nathanson,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_221483.jpg,110.000,66.000,Đắc Nhân Tâm Cho Nhà Quản Lý
Masato Inada,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_2755.jpg,99.000,69.300,PDCA Chuyên Nghiệp (Tái Bản 2019)
Sally Bibb,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_220804.jpg,120.000,78.000,Chọn Đúng Người Vào Đúng Việc
Brian Tracy,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_41653.jpg,148.000,118.400,Lập Kế Hoạch Phát Triển Kinh Doanh
"Simon Sinek,David Mead,Peter Docker",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_173132.jpg,322.000,273.700,Find Your Why
John C Maxwell,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/q/_/q_8.jpg,119.000,92.820,Nhà Lãnh Đạo Giỏi Giải Quyết Vấn Đề Như Thế Nào ? (Tái Bản 2018)
Benjamin Sweeney,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/b/i/bia_1_3_2.jpg,95.000,74.100,Hướng Dẫn Triển Khai Lean Six Sigma - Lean Six Sigma Quickstart Guide
"Barbara Mitchell, Cornelia Gamlem",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/q/u/quan_tri_nhan_su_dung-01.jpg,239.000,175.665,Quản Trị Nhân Sự Đúng
Ken Blanchard,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_36520.jpg,280.000,238.000,Putting The One Minute Manager To Work: How To Turn The 3 Secrets Into Skills
Nguyễn Hiến Lê,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_180164_1_43_1_57_1_4_1_2_1_210_1_29_1_98_1_25_1_21_1_5_1_3_1_18_1_18_1_45_1_26_1_32_1_14_1_1704.jpg,113.000,90.400,Tổ Chức Công Việc Làm Ăn
Paul Falcone,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_44150.jpg,149.000,119.200,101 Tình Huống Nhân Sự Nan Giải (Tái Bản 2020)
John C. Maxwell,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/8/9/8935246915387-1.jpg,59.000,47.200,Cố Vấn 101 - Những Điều Nhà Lãnh Đạo Cần Biết
"Tim J Smith, William Poundstone, Reed K Holden, Mark Burton",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/c/o/combo-29062020_2.jpg,597.000,477.600,Bộ Sách Về Định Giá Sản Phẩm (Bộ 3 Cuốn)
"Robert S Kaplan, David P Norton ",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/b/i/bia_1_3.jpg,195.000,156.000,Bản Đồ Chiến Lược - Strategy Maps
Hòa Nhân,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/c/o/combo-08102018.jpg,0,0,Combo Tứ Thư Lãnh Đạo (Tái Bản) - Bộ 4 Cuốn
Natalie Turner,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_222437.jpg,150.000,90.000,"Đổi Mới Từ Cốt Lõi, Thay Đổi Để Dẫn Đầu"
Luật sư Đỗ Đăng Khoa,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_41516.jpg,198.000,158.400,Quản Trị Rủi Ro Pháp Lý Trong Kinh Doanh
Peter Mallouk,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_216928.jpg,90.000,72.000,5 Sai Lầm Thường Gặp Trong Đầu Tư
"David Stillman, Jonah Stillman",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/_/n/_n_s_mang_t_n_th_h_z_work_bia_1.jpg,99.000,69.300,Ẩn Số Mang Tên Thế Hệ Z - Công Sở
Daniel Weinfurtẻ,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_182635.jpg,95.000,63.650,Làm Chủ Doanh Nghiệp Giai Đoạn 2
Stephen Denning,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_16898.jpg,159.000,124.020,Quản Lý Công Việc Hiệu Quả Theo Phương Pháp Của Agile
Johnc. Maxwell ,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/p/h/phat_trien_ky_nang_lanh_dao_tai_ban_2017_1_2018_08_03_15_52_45.jpg,119.000,89.250,Phát Triển Kỹ Năng Lãnh Đạo (Tái Bản 2017)
"Haukur Ingim Jonasson, Helgi Thor Ingason",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_55415.jpg,198.000,158.400,Hoạch Định Chiến Lược Dự Án
John C. Maxwell,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/66x/9df78eab33525d08d6e5fb8d27136e95/c/o/combo0108022018.jpg,0,0,Combo 101 - Những Điều Nhà Lãnh Đạo Cần Biết (Bộ 6 Cuốn)
"Văn Huân, Quốc Trung",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/b/i/bi_t_ng__i_d_ng_ng__i_qu_n_ng__i__160kx280x340x2.jpg,160.000,124.800,Bí Quyết Thành Công - Biết Người Dùng Người Quản Người (Tái Bản) - Bìa Cứng
Kathy Hurley Priscilla Shumway,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_4347.jpg,78.000,60.840,"Cách ""Sếp"" Nữ Lãnh Đạo - Sống Sót Và Thành Công Trong Giới Kinh Doanh"
"Julian Birkinshaw, Ken Mark",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/b/_/b_a_1_mba_trong_quan_ly_kinh_doanh_-_outline-2.png,119.000,92.820,MBA Trong Quản Lý Kinh Doanh
Quách Thành,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_180457.jpg,118.000,79.060,Mưu Lược Trong Chính Trị Quân Sự & Đời Sống
"Martin Manser, Nigel Cumberland, Dr Norma Barry, Di Kamp",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_12363.jpg,140.000,91.000,Cẩm Nang Trở Thành Nhà Quản Lý Xuất Sắc
Sydney Finkelstein,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_219048.jpg,150.000,90.000,Superbosses - Tài Đào Tạo Của Siêu Lãnh Đạo
Terri Levine,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_188693.jpg,50.000,32.500,"Đừng Quản Lý, Hãy Huấn Luyện"
Harvard Business School Press,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_181680.jpg,184.000,156.400,Managing Diversity
Clay Scroggins,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/n/h/nhalanhdaokhongchucquyen_bia1.png,139.000,83.400,Nhà Lãnh Đạo Không Chức Quyền
Richard Koch,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/b/i/bia_quan_ly_80.20.jpg,69.000,48.300,Quản Lý 80/20 (Tái Bản 2019)
